controller,icl,inst,block,controller_inst,domain,repair,group
flexe_tx_wrapper_01_v0_gate_tessent_mbist_sys_clk_MBIST19_NON_REPAIR_BitSlice_132_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_flexe_v0_u0_flexe_tx_v0_u0_flexe_tx_wrapper_01_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/flexe_v0_u0/flexe_tx_v0_u0/flexe_tx_wrapper_01_v0_u0,flexe_tx_wrapper_01_v0,flexe_tx_wrapper_1_u0_flexe_tx_insert_u0_flexe_tx_oh_adapter_u0_flexe_tx_wrapper_01_v0_gate_tessent_mbist_sys_clk_MBIST19_NON_REPAIR_BitSlice_132_controller_inst,sys_clk,False,6
flexe_tx_wrapper_01_v0_gate_tessent_mbist_sys_clk_MBIST20_NON_REPAIR_BitSlice_132_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_flexe_v0_u0_flexe_tx_v0_u0_flexe_tx_wrapper_01_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/flexe_v0_u0/flexe_tx_v0_u0/flexe_tx_wrapper_01_v0_u0,flexe_tx_wrapper_01_v0,flexe_tx_wrapper_1_u0_flexe_tx_insert_u0_flexe_tx_oh_adapter_u0_flexe_tx_wrapper_01_v0_gate_tessent_mbist_sys_clk_MBIST20_NON_REPAIR_BitSlice_132_controller_inst,sys_clk,False,6
flexe_tx_wrapper_01_v0_gate_tessent_mbist_sys_clk_MBIST21_NON_REPAIR_BitSlice_132_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_flexe_v0_u0_flexe_tx_v0_u0_flexe_tx_wrapper_01_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/flexe_v0_u0/flexe_tx_v0_u0/flexe_tx_wrapper_01_v0_u0,flexe_tx_wrapper_01_v0,flexe_tx_wrapper_1_u0_flexe_tx_insert_u0_flexe_tx_oh_adapter_u0_flexe_tx_wrapper_01_v0_gate_tessent_mbist_sys_clk_MBIST21_NON_REPAIR_BitSlice_132_controller_inst,sys_clk,False,6
flexe_tx_wrapper_01_v0_gate_tessent_mbist_sys_clk_MBIST22_NON_REPAIR_BitSlice_132_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_flexe_v0_u0_flexe_tx_v0_u0_flexe_tx_wrapper_01_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/flexe_v0_u0/flexe_tx_v0_u0/flexe_tx_wrapper_01_v0_u0,flexe_tx_wrapper_01_v0,flexe_tx_wrapper_1_u0_flexe_tx_insert_u0_flexe_tx_oh_adapter_u0_flexe_tx_wrapper_01_v0_gate_tessent_mbist_sys_clk_MBIST22_NON_REPAIR_BitSlice_132_controller_inst,sys_clk,False,6
mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST1_NON_REPAIR_BitSlice_156_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_mac_top_v0_u0_mac_rx_top_v0_u0_mac_rx_adapter_wrapper_0_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/mac_top_v0_u0/mac_rx_top_v0_u0/mac_rx_adapter_wrapper_0_v0_u0,mac_rx_adapter_wrapper_0_v0,gen_adapter_client0_22_0__mac_rx_adapter_fifo_16x1080_wrapper_u0_mac_rx_adapter_ram_1r1w_16x1080_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST1_NON_REPAIR_BitSlice_156_controller_inst,clk,False,7
mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST2_NON_REPAIR_BitSlice_156_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_mac_top_v0_u0_mac_rx_top_v0_u0_mac_rx_adapter_wrapper_0_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/mac_top_v0_u0/mac_rx_top_v0_u0/mac_rx_adapter_wrapper_0_v0_u0,mac_rx_adapter_wrapper_0_v0,gen_adapter_client0_22_0__mac_rx_adapter_fifo_16x1080_wrapper_u0_mac_rx_adapter_ram_1r1w_16x1080_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST2_NON_REPAIR_BitSlice_156_controller_inst,clk,False,7
mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST3_NON_REPAIR_BitSlice_156_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_mac_top_v0_u0_mac_rx_top_v0_u0_mac_rx_adapter_wrapper_0_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/mac_top_v0_u0/mac_rx_top_v0_u0/mac_rx_adapter_wrapper_0_v0_u0,mac_rx_adapter_wrapper_0_v0,gen_adapter_client0_22_10__mac_rx_adapter_fifo_16x1080_wrapper_u0_mac_rx_adapter_ram_1r1w_16x1080_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST3_NON_REPAIR_BitSlice_156_controller_inst,clk,False,7
mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST4_NON_REPAIR_BitSlice_156_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_mac_top_v0_u0_mac_rx_top_v0_u0_mac_rx_adapter_wrapper_0_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/mac_top_v0_u0/mac_rx_top_v0_u0/mac_rx_adapter_wrapper_0_v0_u0,mac_rx_adapter_wrapper_0_v0,mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST4_NON_REPAIR_BitSlice_156_controller_inst,clk,False,7
mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST5_NON_REPAIR_BitSlice_156_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_mac_top_v0_u0_mac_rx_top_v0_u0_mac_rx_adapter_wrapper_0_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/mac_top_v0_u0/mac_rx_top_v0_u0/mac_rx_adapter_wrapper_0_v0_u0,mac_rx_adapter_wrapper_0_v0,gen_adapter_client0_22_11__mac_rx_adapter_fifo_16x1080_wrapper_u0_mac_rx_adapter_ram_1r1w_16x1080_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST5_NON_REPAIR_BitSlice_156_controller_inst,clk,False,7
mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST6_NON_REPAIR_BitSlice_156_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_mac_top_v0_u0_mac_rx_top_v0_u0_mac_rx_adapter_wrapper_0_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/mac_top_v0_u0/mac_rx_top_v0_u0/mac_rx_adapter_wrapper_0_v0_u0,mac_rx_adapter_wrapper_0_v0,gen_adapter_client0_22_12__mac_rx_adapter_fifo_16x1080_wrapper_u0_mac_rx_adapter_ram_1r1w_16x1080_wrapper_ues_gmem_1r1w_1clk_mem_wrapper_gmem_mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST6_NON_REPAIR_BitSlice_156_controller_inst,clk,False,7
mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST7_NON_REPAIR_BitSlice_156_controller,u_hcm_lif_u0_rce_24_ch_u0_falcon_top_v0_u0_mac_top_v0_u0_mac_rx_top_v0_u0_mac_rx_adapter_wrapper_0_v0_u0,u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/mac_top_v0_u0/mac_rx_top_v0_u0/mac_rx_adapter_wrapper_0_v0_u0,mac_rx_adapter_wrapper_0_v0,mac_rx_adapter_wrapper_0_v0_gate_tessent_mbist_clk_MBIST7_NON_REPAIR_BitSlice_156_controller_inst,clk,False,7
